ayacucho,caicara,ciudad_bolivar,palua
42.59,23.99,5.98,2.99
42.59,24.04,5.80,2.96
42.57,24.18,5.80,2.98
42.52,24.41,5.80,2.86
42.46,24.46,5.72,2.87
42.37,24.42,5.70,2.85
42.28,24.36,5.82,2.88
42.19,24.26,5.70,2.87
42.13,24.17,5.78,2.83
42.06,23.96,5.70,2.82
42.01,23.74,5.60,2.80
41.96,23.61,5.50,2.73
41.90,23.74,5.32,2.72
41.87,23.60,5.26,2.66
41.82,23.47,5.22,2.64
41.84,23.35,5.00,2.56
41.66,23.28,4.88,2.55
41.58,23.20,4.80,2.51
41.50,23.12,4.74,2.47
41.41,23.04,4.70,2.34
41.31,22.95,4.60,2.29
41.24,22.86,4.50,2.22
41.18,22.78,4.42,2.15
41.12,22.69,4.36,2.11
41.08,22.60,4.26,2.05
41.05,22.52,4.22,2.02
41.03,22.48,4.14,2.03
41.01,22.45,4.00,2.06
41.00,22.40,3.92,2.01
40.97,22.35,3.92,1.99
40.94,22.32,3.82,1.95
40.89,22.28,3.70,1.98
40.85,22.25,3.72,2.00
40.82,22.22,3.68,1.99
40.77,22.19,3.54,1.98
40.73,22.15,3.58,1.92
40.68,22.10,3.56,1.88
40.64,22.02,3.50,1.84
40.61,21.95,3.48,1.84
40.58,21.90,3.46,1.87
40.57,21.87,3.40,1.83
40.58,21.86,3.34,1.84
40.60,21.86,3.34,1.85
40.64,21.80,3.40,1.89
40.68,21.78,3.38,1.92
40.76,21.78,3.76,1.96
40.87,21.79,3.80,2.02
40.98,21.82,3.78,2.02
41.04,21.88,3.66,1.94
41.05,21.96,3.58,1.88
41.04,22.04,3.54,1.85
41.03,22.08,3.56,1.84
41.01,22.10,3.54,1.81
41.01,22.08,3.62,1.80
41.03,22.07,3.72,1.88
41.07,22.06,3.82,1.93
41.10,22.06,3.82,1.93
41.10,22.06,3.82,1.97
41.11,22.08,3.78,2.03
41.13,22.08,3.74,2.09
41.17,22.10,3.72,2.11
,,,
41.23,22.12,3.70,2.08
41.32,22.15,3.70,2.04
41.41,22.21,3.72,2.01
41.49,22.25,3.78,2.05
41.56,22.30,3.80,2.07
41.63,22.35,4.10,2.13
41.72,22.42,4.26,2.10
41.79,22.50,4.10,2.07
41.85,22.59,4.06,2.11
41.83,22.70,3.94,2.12
41.79,22.75,3.94,2.12
41.76,22.79,3.96,2.17
41.74,22.79,4.02,2.22
41.72,22.76,4.06,2.17
41.70,22.73,4.06,2.25
41.68,22.72,4.16,2.23
41.66,22.70,4.10,2.15
41.65,22.67,4.10,2.14
41.65,22.67,4.10,2.10
41.68,22.70,4.06,2.09
41.72,22.69,4.08,2.07
41.74,22.70,4.08,2.07
41.80,22.74,4.00,2.07
41.81,22.84,3.94,2.01
41.86,22.90,3.94,2.03
41.94,22.96,4.00,2.13
42.03,23.02,4.00,2.16
42.12,23.10,4.10,2.19
42.22,23.20,4.12,2.24
42.34,23.28,4.20,2.25
42.39,23.36,4.28,2.25
42.41,23.42,4.26,2.25
42.39,23.48,4.30,2.30
42.37,23.54,4.32,2.37
42.35,23.57,4.56,2.30
42.30,23.57,4.58,2.36
42.27,23.57,4.78,2.38
42.23,23.50,4.84,2.40
42.21,23.47,4.80,2.38
42.18,23.42,4.80,2.34
42.15,23.40,4.82,2.39
42.09,23.36,4.80,2.41
42.02,23.30,4.70,2.36
41.95,23.25,4.68,2.38
41.89,23.19,4.60,2.31
41.86,23.11,4.50,2.27
41.87,23.02,4.52,2.27
41.92,22.94,4.40,2.13
42.06,22.90,4.24,2.13
42.31,22.93,4.18,2.14
42.55,22.99,4.14,2.12
42.79,23.10,4.08,2.02
42.93,23.32,4.12,2.03
43.14,23.57,4.34,2.10
43.39,23.70,4.44,2.26
43.64,24.10,4.64,2.40
43.88,24.50,4.90,2.53
44.01,24.80,5.20,2.66
44.13,25.14,5.48,2.81
44.23,25.37,5.88,3.00
44.36,25.60,6.16,3.25
44.47,25.74,6.60,3.38
44.59,25.87,6.92,3.55
44.69,25.97,7.12,3.78
44.78,26.09,7.36,3.90
44.86,26.14,7.44,3.98
44.94,26.20,7.50,4.09
45.00,26.28,7.70,4.14
45.13,26.39,7.80,4.17
45.23,26.58,7.90,4.27
45.35,26.75,7.96,4.32
45.43,26.88,8.10,4.35
45.54,26.98,8.20,4.47
45.62,27.09,8.28,4.57
45.69,27.19,8.54,4.69
45.75,27.28,8.58,4.78
45.80,27.38,8.68,4.80
45.87,27.45,8.68,4.86
45.94,27.51,8.70,4.89
46.01,27.56,8.78,4.93
46.15,27.61,8.88,4.94
46.33,27.70,8.94,5.04
46.53,27.75,9.10,5.21
46.68,27.81,9.20,5.22
46.88,27.90,9.30,5.29
47.00,28.04,9.38,5.34
47.17,28.18,9.56,5.47
47.30,28.30,9.66,5.59
47.46,28.50,9.72,5.64
47.64,28.60,9.84,5.65
47.75,28.75,9.92,5.74
47.85,28.88,10.14,5.85
47.95,28.97,10.34,5.97
48.06,29.06,10.48,6.08
48.15,29.21,10.58,6.20
48.24,29.30,10.78,6.34
48.31,29.34,10.94,6.45
48.39,29.45,11.10,6.54
48.45,29.52,11.20,6.68
48.53,29.58,11.30,6.76
48.59,29.64,11.38,6.79
48.63,29.70,11.46,6.87
48.70,29.80,11.52,6.94
48.79,29.88,11.60,6.97
48.89,29.99,11.64,7.04
48.99,30.08,11.80,7.11
49.04,30.18,11.90,7.16
49.15,30.27,12.06,7.33
49.19,30.35,12.16,7.40
49.39,30.45,12.28,7.51
49.47,30.54,12.36,7.59
49.57,30.63,12.42,7.64
49.61,30.73,12.50,7.67
49.63,30.82,12.56,7.73
49.66,30.90,12.62,7.77
49.74,30.99,12.68,7.82
49.83,31.07,12.70,7.83
49.90,31.15,12.76,7.94
49.96,31.20,12.82,7.98
50.01,31.26,12.90,8.06
50.01,31.32,13.00,8.06
50.01,31.36,13.06,8.14
50.01,31.40,13.12,8.14
50.07,31.43,13.18,8.21
50.07,31.48,13.20,8.24
50.02,31.48,13.20,8.24
49.98,31.48,13.20,8.28
49.90,31.48,13.20,8.28
49.86,31.47,13.18,8.29
49.84,31.47,13.14,8.25
49.86,31.47,13.12,8.23
49.86,31.50,13.14,8.23
49.84,31.52,13.14,8.26
49.78,31.53,13.20,8.29
49.74,31.54,13.22,8.30
49.69,31.56,13.26,8.34
49.67,31.54,13.28,8.35
49.70,31.54,13.28,8.36
49.71,31.56,13.28,8.35
49.73,31.57,13.30,8.35
49.78,31.57,13.30,8.39
49.80,31.57,13.32,8.34
49.86,31.57,13.34,8.34
49.90,31.57,13.38,8.38
49.95,31.60,13.40,8.43
50.01,31.64,13.44,8.51
50.04,31.68,13.46,8.51
50.14,31.72,13.48,8.56
50.22,31.80,13.50,8.62
50.29,31.90,13.66,8.68
50.35,31.98,13.70,8.68
50.40,32.02,13.90,8.77
50.44,32.09,14.00,8.88
50.43,32.16,14.08,8.94
50.45,32.21,14.14,8.99
50.53,32.27,14.22,9.03
50.54,32.34,14.28,9.08
50.52,32.37,14.34,9.11
50.49,32.40,14.40,9.16
50.46,32.44,14.44,9.22
50.46,32.49,14.52,9.29
50.40,32.52,14.60,9.36
50.37,32.56,14.62,9.38
50.32,32.59,14.66,9.36
50.31,32.65,14.66,9.40
50.32,32.66,14.68,9.42
50.27,32.66,14.70,9.43
50.23,32.69,14.70,9.42
50.18,32.72,14.70,9.42
50.16,32.76,14.74,9.45
50.20,32.76,14.78,9.46
50.30,32.77,14.80,9.56
50.36,32.79,14.90,9.63
50.37,32.80,15.00,9.64
50.38,32.81,15.04,9.68
50.37,32.81,15.04,9.74
50.35,32.82,15.02,9.73
50.32,32.81,15.04,9.72
50.30,32.82,15.04,9.70
50.28,32.85,15.02,9.73
50.40,32.83,15.02,9.67
50.40,32.85,14.98,9.69
50.42,32.91,15.00,9.68
50.47,32.91,15.10,9.76
50.48,32.95,15.16,9.94
50.38,32.97,15.28,10.14
50.28,32.97,15.30,10.21
50.23,32.95,15.32,10.24
50.18,32.95,15.34,10.18
50.16,32.95,15.32,10.04
50.14,32.94,15.30,9.95
50.13,32.92,15.24,9.99
50.10,32.89,15.22,10.01
50.04,32.86,15.02,10.05
50.14,32.85,15.20,10.07
50.10,32.82,15.20,10.13
50.06,32.79,15.26,10.20
50.02,32.76,15.24,10.18
49.96,32.73,15.20,10.14
49.92,32.70,15.10,9.92
49.90,32.64,15.02,9.79
49.90,32.59,14.94,9.76
49.87,32.57,14.86,9.68
49.82,32.56,14.80,9.60
49.79,32.50,14.71,9.44
49.72,32.46,14.68,9.40
49.63,32.42,14.66,9.43
49.53,32.38,14.54,9.35
49.42,32.34,14.46,9.34
49.38,32.31,14.42,9.24
49.34,32.28,14.38,9.21
49.30,32.23,14.32,9.21
49.24,32.18,14.26,9.13
49.16,32.14,14.20,9.09
49.24,32.07,14.16,9.09
49.22,32.03,14.12,8.99
49.16,31.99,14.08,9.03
49.12,31.96,14.06,8.97
49.08,31.92,14.00,8.88
49.00,31.88,14.00,8.85
48.92,31.84,13.94,8.82
48.84,31.79,13.88,8.83
48.74,31.74,13.84,8.79
48.62,31.68,13.80,8.74
48.54,31.62,13.78,8.72
48.44,31.56,13.68,8.67
48.32,31.48,13.64,8.62
48.22,31.40,13.54,8.62
48.08,31.30,13.46,8.54
47.94,31.19,13.40,8.50
47.82,31.09,13.30,8.41
47.74,30.98,13.24,8.32
47.64,30.86,13.20,8.29
47.52,30.72,13.04,8.21
47.38,30.60,12.94,8.14
47.22,30.48,12.86,8.06
47.15,30.38,12.74,7.97
47.08,30.27,12.62,7.90
46.99,30.17,12.50,7.84
46.90,30.07,12.38,7.74
46.82,29.95,12.22,7.57
46.75,29.82,12.06,7.44
46.70,29.69,11.90,7.30
46.64,29.58,11.80,7.22
46.62,29.48,11.72,7.13
46.53,29.37,11.50,6.96
46.46,29.14,11.46,6.94
46.40,28.97,11.42,6.81
46.28,28.86,11.38,6.72
46.21,28.76,11.40,6.72
46.22,28.67,11.36,6.67
46.21,28.62,10.90,6.57
46.12,28.58,10.74,6.42
46.06,28.54,10.60,6.30
46.00,28.51,10.54,6.15
45.96,28.51,10.52,6.10
45.94,28.50,10.44,6.09
45.87,28.53,10.50,6.15
45.82,28.56,10.46,6.18
45.76,28.59,10.42,6.06
45.69,28.59,10.30,5.99
45.69,28.56,10.20,5.95
45.63,28.50,10.20,5.89
45.59,28.43,10.08,5.89
45.54,28.38,10.04,5.90
45.50,28.31,10.00,5.87
45.50,28.20,10.10,5.74
45.47,28.10,9.92,5.70
45.47,27.99,9.84,5.61
45.48,27.92,9.76,5.54
45.41,27.91,9.60,5.43
45.39,27.78,9.50,5.37
45.38,27.72,9.38,5.29
45.34,27.65,9.34,5.21
45.32,27.58,9.30,5.13
45.28,27.49,9.26,5.16
45.27,27.40,9.22,5.28
45.23,27.30,9.18,5.51
45.19,27.31,9.20,5.64
45.14,27.10,9.18,5.63
45.10,27.02,9.14,5.43
45.04,26.99,9.02,5.33
45.01,26.92,8.96,5.20
44.97,26.85,8.90,5.12
44.94,26.77,8.82,5.01
44.86,26.73,8.80,4.99
44.78,26.68,8.74,4.90
44.72,26.60,8.58,4.89
44.65,26.54,8.48,4.79
44.57,26.46,8.48,4.84
44.52,26.36,8.44,4.88
44.46,26.27,8.38,4.74
44.43,26.18,8.24,4.48
44.40,26.09,8.12,4.41
44.36,26.04,8.00,4.28
44.31,26.02,7.96,4.26
44.27,25.98,7.84,4.22
44.21,25.96,7.76,4.06
44.13,25.86,7.68,4.05
44.01,25.79,7.40,4.03
43.89,25.74,7.40,3.87
43.74,25.64,7.36,3.79
43.57,25.50,7.26,3.75
43.39,25.36,7.15,3.67
43.22,25.20,7.03,3.59
43.07,25.08,6.96,3.55
42.90,24.80,6.90,3.51
42.75,24.65,6.70,3.45
42.63,24.50,6.50,3.40
42.50,24.36,6.38,3.33
42.40,24.21,6.18,3.21
42.33,24.10,6.10,3.12
42.29,23.98,5.96,3.04
42.28,23.88,5.78,3.00
42.28,23.68,5.83,2.88
42.24,23.64,5.68,2.76
42.20,23.58,5.60,2.66
42.16,23.53,5.40,2.61
42.10,23.48,5.28,2.57
42.02,23.38,5.18,2.52
41.94,23.32,5.18,2.56
41.86,23.44,5.14,2.50
41.78,23.40,5.10,2.53
41.71,23.32,5.02,2.54
41.64,23.24,4.98,2.50
41.60,23.15,4.94,2.43
41.57,23.07,4.80,2.35
41.52,23.01,4.78,2.36
41.50,22.99,4.74,2.33
41.48,22.90,4.70,2.31
41.45,22.85,4.68,2.28
41.43,22.79,4.60,2.13
41.39,22.72,4.60,2.13
41.37,22.70,4.40,2.10
41.26,22.68,4.36,2.11
41.24,22.66,4.18,2.06
41.11,22.65,4.08,2.10
41.04,22.55,4.02,2.11
40.97,22.48,4.02,2.12
40.91,22.40,4.00,2.12
40.90,22.38,3.96,2.08
40.88,22.25,3.82,2.00
40.84,22.20,3.76,1.98
40.82,22.15,3.70,1.93
40.78,22.10,3.62,1.85
40.75,22.05,3.56,1.73
40.73,22.02,3.50,1.75
40.71,22.00,3.48,1.73
40.70,21.98,3.44,1.74
40.66,21.92,3.40,1.77
40.64,21.89,3.40,1.80
40.61,21.85,3.36,1.80
40.59,21.83,3.34,1.81
40.57,21.80,3.34,1.80
40.54,21.79,3.32,1.76
40.51,21.78,3.24,1.73
40.50,21.75,3.24,1.71
40.48,21.71,3.22,1.72
40.48,21.68,3.18,1.68
40.42,21.65,3.16,1.64
40.38,21.61,3.24,1.61
40.38,21.59,3.08,1.58
40.37,21.57,3.08,1.58
40.36,21.55,3.04,1.61
40.35,21.52,3.00,1.63
,,,
40.35,21.49,2.86,1.61
40.37,21.47,2.86,1.63
40.42,21.45,2.84,1.55
40.46,21.41,2.84,1.55
40.50,21.40,2.84,1.51
40.54,21.52,2.80,1.58
40.59,21.50,2.80,1.58
40.63,21.55,2.80,1.50
40.66,21.62,2.80,1.41
40.69,21.66,2.80,1.35
40.70,21.76,2.80,1.32
40.74,21.81,2.80,1.32
40.76,21.90,2.92,1.42
40.78,21.92,2.98,1.43
40.83,21.94,3.02,1.53
40.88,21.89,3.12,1.58
40.93,21.86,3.16,1.66
40.97,21.83,3.16,1.71
41.02,21.90,3.19,1.72
41.04,21.94,3.19,1.70
41.05,21.97,3.20,1.68
41.01,21.98,3.18,1.73
40.98,21.99,3.18,1.70
40.90,21.99,3.20,1.63
40.84,21.96,3.24,1.70
40.78,21.94,3.26,1.70
40.78,21.90,3.28,1.78
40.83,21.88,3.26,1.76
40.89,21.80,3.28,1.76
40.98,21.78,3.28,1.75
41.08,21.76,3.28,1.74
41.14,21.88,3.10,1.74
41.20,21.98,3.08,1.79
41.24,22.05,3.08,1.73
41.28,22.11,3.12,1.70
41.29,22.17,3.12,1.72
41.30,22.23,3.20,1.69
41.29,22.28,3.26,1.69
41.29,22.34,3.32,1.71
41.36,22.28,3.42,1.79
41.44,22.28,3.62,1.79
41.51,22.30,3.72,1.81
41.61,22.32,3.52,1.81
41.58,22.48,3.66,1.77
41.61,22.54,3.72,1.84
41.57,22.59,3.72,1.96
41.55,22.65,3.82,1.93
41.52,22.84,3.90,1.90
41.53,22.95,3.94,1.89
41.64,23.05,3.94,1.91
41.76,23.10,3.96,2.00
41.88,23.13,4.20,2.02
42.10,23.16,4.30,2.03
42.25,23.20,4.40,2.20
42.45,23.28,4.60,2.28
42.68,23.50,4.70,2.33
42.74,23.78,4.78,2.38
42.81,24.05,4.79,2.40
42.87,24.24,4.80,2.40
42.95,24.38,4.85,2.46
43.09,24.48,5.20,2.56
43.31,24.60,5.48,2.73
43.51,24.75,5.60,2.83
43.71,24.95,5.78,2.89
43.83,25.18,5.88,3.00
44.09,25.37,5.94,3.02
44.13,25.54,6.14,3.09
44.21,25.67,6.30,3.31
44.31,25.78,6.40,3.38
44.39,25.86,6.60,3.46
44.55,25.92,6.70,3.54
44.70,25.98,6.78,3.50
44.87,26.06,6.86,3.59
45.04,26.12,6.94,3.68
45.21,26.19,7.00,3.83
45.32,26.25,7.14,3.92
45.43,26.38,7.24,4.01
45.51,26.53,7.34,3.98
45.59,26.70,7.38,4.10
45.60,26.88,7.48,4.13
45.60,26.98,7.58,4.22
45.59,27.01,7.82,4.33
45.59,27.03,7.92,4.43
45.62,27.05,8.00,4.55
45.69,27.05,8.10,4.53
45.70,27.06,8.18,4.59
45.74,27.06,8.24,4.61
45.77,27.07,8.28,4.63
45.80,27.12,8.30,4.62
46.08,27.18,8.40,4.63
46.11,27.26,8.40,4.64
46.12,27.32,8.40,4.64
46.14,27.36,8.46,4.67
46.20,27.36,8.46,4.75
46.29,27.36,8.48,4.77
46.39,27.36,8.56,4.84
46.48,27.43,8.58,4.90
46.53,27.52,8.64,4.95
46.58,27.58,8.70,5.03
46.69,27.62,8.80,5.05
46.83,27.66,8.80,5.08
46.97,27.70,8.86,5.12
47.08,27.79,9.00,5.21
47.23,27.85,9.10,5.28
47.34,27.96,9.20,5.40
47.48,28.04,9.34,5.45
47.69,28.16,9.46,5.53
47.90,28.30,9.58,5.70
48.15,28.50,9.80,5.82
48.34,28.74,9.96,5.87
48.51,28.92,10.10,6.01
48.69,29.10,10.30,6.18
48.94,29.22,10.60,6.33
49.12,29.41,10.80,6.42
49.25,29.60,10.90,6.65
49.36,29.74,11.00,6.68
49.52,29.88,11.10,6.79
49.67,29.98,11.22,6.87
49.75,30.08,11.42,7.04
49.84,30.20,11.50,7.10
49.98,30.38,11.64,7.25
50.02,30.46,11.76,7.35
50.06,30.58,11.90,7.49
50.11,30.68,12.02,7.52
50.15,30.76,12.14,7.63
50.19,30.85,12.22,7.71
50.21,30.91,12.32,7.83
50.23,30.97,12.44,7.83
50.26,31.01,12.46,7.90
50.35,31.07,12.50,7.97
50.50,31.10,12.56,8.00
50.72,31.20,12.62,8.04
51.08,31.30,12.70,8.16
51.42,31.39,12.78,8.19
51.64,31.50,12.86,8.24
51.78,31.62,13.00,8.34
51.85,31.75,13.08,8.43
51.92,31.87,13.18,8.50
51.92,31.97,13.24,8.56
51.90,32.06,13.28,8.64
51.89,32.19,13.36,8.73
51.88,32.28,13.40,8.81
51.88,32.39,13.50,8.82
51.85,32.48,13.68,8.89
51.87,32.58,13.72,8.96
51.85,32.62,13.80,8.99
51.84,32.70,13.90,9.02
51.93,32.76,13.94,9.14
52.06,32.86,14.00,9.13
52.07,32.92,14.12,9.18
52.06,33.02,14.20,9.31
52.18,33.11,14.30,9.39
52.19,33.17,14.44,9.46
52.14,33.25,14.52,9.55
52.04,33.33,14.62,9.66
51.94,33.39,14.72,9.73
51.85,33.42,14.80,9.78
51.76,33.48,14.90,9.84
51.66,33.54,15.00,9.90
51.72,33.60,15.04,9.99
51.72,33.64,15.14,10.06
51.73,33.69,15.20,10.08
51.72,33.72,15.26,10.16
51.78,33.72,15.32,10.17
51.75,33.73,15.40,10.17
51.72,33.74,15.46,10.13
51.74,33.72,15.50,10.08
51.74,33.73,15.72,10.11
51.72,33.72,15.70,10.17
51.73,33.70,15.75,10.22
51.80,33.72,15.80,10.26
51.96,33.71,15.84,10.30
52.03,33.72,15.92,10.41
52.06,33.71,15.94,10.41
52.04,33.70,16.00,10.46
52.04,33.70,16.04,10.47
52.04,33.71,16.08,10.46
52.00,33.72,16.16,10.50
51.98,33.72,16.14,10.53
52.04,33.77,16.10,10.52
52.02,33.82,16.00,10.48
51.98,33.83,16.00,10.49
51.94,33.84,16.00,10.52
51.88,33.83,16.00,10.53
51.79,33.82,16.00,10.49
51.64,33.80,16.00,10.50
51.62,33.77,16.00,10.52
51.51,33.76,16.00,10.46
51.41,33.74,15.94,10.51
51.31,33.70,15.90,10.46
51.16,33.70,15.86,10.37
51.00,33.66,15.84,10.40
50.89,33.60,15.80,10.38
50.77,33.56,15.76,10.39
50.68,33.46,15.74,10.36
50.56,33.38,15.68,10.32
50.47,33.31,15.62,10.29
50.37,33.24,15.58,10.23
50.32,33.17,15.50,10.19
50.25,33.12,15.44,10.16
50.19,33.06,15.40,10.11
50.14,33.06,15.40,10.08
50.11,32.96,15.35,10.04
50.08,32.90,15.30,9.99
50.05,32.86,15.22,9.91
50.01,32.80,15.16,9.89
49.95,32.74,15.14,9.87
49.87,32.70,15.10,9.84
49.78,32.66,15.06,9.82
49.66,32.60,15.00,9.80
49.56,32.54,15.00,9.80
49.45,32.47,14.96,9.76
49.35,32.40,14.90,9.72
49.18,32.35,14.84,9.68
49.01,32.26,14.80,9.66
48.87,32.18,14.74,9.57
48.71,32.08,14.50,9.50
48.53,31.98,14.38,9.39
48.33,31.86,14.26,9.26
48.18,31.76,14.12,9.19
48.02,31.63,14.08,9.07
47.84,31.52,13.88,8.95
47.72,31.40,13.76,8.85
47.64,31.30,13.68,8.76
47.59,31.17,13.62,8.70
47.55,31.05,13.46,8.57
47.50,30.95,13.34,8.47
47.47,30.88,13.32,8.45
47.44,30.80,13.14,8.37
47.44,30.73,13.04,8.26
47.48,30.70,12.96,8.19
47.51,30.67,12.92,8.11
47.57,30.65,12.86,8.06
47.60,30.63,12.82,7.98
47.66,30.63,12.68,7.95
47.66,30.62,12.60,7.86
47.68,30.60,12.53,7.82
47.72,30.59,12.46,7.77
47.75,30.58,12.44,7.75
47.75,30.55,12.38,7.71
47.80,30.55,12.40,7.68
47.85,30.53,12.36,7.72
47.89,30.50,12.43,7.70
47.93,30.48,12.36,7.70
47.93,30.49,12.46,7.76
47.92,30.43,12.46,7.76
47.96,30.45,12.43,7.73
47.94,30.43,12.43,7.72
47.93,30.42,12.38,7.68
47.91,30.40,12.24,7.61
47.83,30.38,12.26,7.56
47.73,30.36,12.24,7.53
47.67,30.30,12.19,7.45
47.51,30.25,12.10,7.40
47.37,30.17,11.98,7.36
47.21,30.05,11.92,7.30
47.08,29.97,11.86,7.26
46.95,29.83,11.74,7.23
46.84,29.68,11.70,7.12
46.74,29.54,11.60,7.04
46.71,29.41,11.60,6.94
46.69,29.29,11.50,6.84
46.60,29.19,11.40,6.83
46.69,29.12,11.38,6.81
46.68,29.06,11.30,6.70
46.68,29.03,11.30,6.63
46.66,29.02,11.20,6.57
46.65,28.98,10.98,6.51
46.62,28.96,10.84,6.30
46.60,28.96,10.80,6.27
46.52,28.96,10.76,6.24
46.44,28.93,10.70,6.23
46.32,28.86,10.64,6.09
46.18,28.75,10.62,6.11
46.05,28.60,10.60,6.05
45.91,28.44,10.60,5.93
45.78,28.26,10.54,5.84
45.64,28.08,10.54,5.74
45.50,27.89,10.46,5.67
45.32,27.71,10.16,5.61
45.20,27.52,9.86,5.55
45.08,27.35,9.60,5.51
44.83,27.17,9.32,5.19
44.65,26.98,9.12,4.87
44.50,26.85,9.10,4.72
44.34,26.68,9.08,4.57
44.20,26.50,8.64,4.56
44.13,26.30,8.60,4.55
44.08,26.19,8.30,4.38
44.07,26.10,8.06,4.32
44.06,26.02,7.98,4.24
44.00,25.95,7.96,4.16
43.94,25.89,7.80,4.10
43.89,25.84,7.74,3.98
43.80,25.78,7.56,3.93
43.71,25.75,7.46,3.86
43.63,25.67,7.42,3.84
43.56,25.58,7.30,3.77
43.46,25.45,7.22,3.74
43.40,25.37,7.16,3.68
43.35,25.33,7.00,3.58
43.31,25.30,6.78,3.48
43.25,25.24,6.70,3.42
43.21,24.94,6.70,3.37
43.17,24.87,6.68,3.29
43.14,24.78,6.66,3.26
43.10,24.70,6.52,3.17
43.03,24.65,6.44,3.09
42.93,24.65,6.36,3.07
42.81,24.55,6.28,3.05
42.70,24.40,6.18,2.97
42.56,24.35,6.06,2.93
42.45,24.20,5.96,2.90
42.34,24.18,5.82,2.82
42.23,23.98,5.76,2.81
42.13,23.90,5.56,2.68
42.05,23.80,5.48,2.62
41.98,23.72,5.40,2.55
41.90,23.65,5.24,2.45
41.85,23.57,5.12,2.41
41.79,23.45,5.08,2.39
41.74,23.38,5.05,2.39
41.74,23.35,4.94,2.29
41.71,23.20,4.90,2.23
41.68,23.12,4.80,2.18
41.66,23.08,4.74,2.18
41.66,23.02,4.66,2.18
41.66,23.01,4.60,2.17
41.67,23.01,4.54,2.16
41.69,23.05,4.40,2.15
41.71,23.05,4.40,2.13
41.74,23.08,4.40,2.07
41.78,23.06,4.35,2.13
41.83,23.06,4.38,2.12
41.83,23.10,4.38,2.05
41.84,23.10,4.36,1.98
41.83,23.10,4.30,1.98
41.83,23.15,4.28,1.98
41.82,23.20,4.26,1.96
41.81,23.20,4.20,1.96
41.83,23.18,4.30,2.03
41.86,23.20,4.38,2.11
41.93,23.18,4.40,2.14
42.01,23.18,4.50,2.18
42.09,23.18,4.54,2.14
42.14,23.18,4.60,2.08
42.15,23.20,4.60,2.13
42.16,23.25,4.62,2.09
42.15,23.30,4.60,2.13
42.12,23.33,4.60,2.08
42.08,23.40,4.60,2.07
42.03,23.50,4.62,2.06
42.00,23.46,4.62,2.05
42.00,23.47,4.62,2.05
41.98,23.40,4.68,2.12
41.97,23.30,4.68,2.22
41.96,23.24,4.68,2.28
41.94,23.19,4.62,2.28
41.88,23.19,4.58,2.24
41.81,23.17,4.56,2.23
41.72,23.15,4.50,2.23
41.64,23.10,4.48,2.13
41.64,23.00,4.36,2.12
41.46,22.95,4.30,2.05
41.39,22.90,4.26,1.96
,,,
41.34,22.80,4.24,1.88
41.27,22.70,4.24,1.86
41.23,22.53,4.00,1.86
41.20,22.45,4.00,1.86
41.23,22.40,3.84,1.88
41.16,22.36,3.80,1.98
41.15,22.30,3.78,1.90
41.14,22.26,3.74,1.83
41.12,22.25,3.70,1.78
41.08,22.23,3.64,1.82
41.06,22.23,3.57,1.82
41.04,22.20,3.50,1.78
41.02,22.20,3.52,1.74
41.00,22.15,3.52,1.71
41.03,22.14,3.54,1.71
41.04,22.14,3.58,1.71
41.05,22.17,3.54,1.70
41.06,22.20,3.50,1.74
41.07,22.22,3.48,1.74
41.09,22.21,3.46,1.76
41.22,22.20,3.50,1.74
41.22,22.20,3.45,1.73
41.37,22.20,3.40,1.77
41.52,22.22,3.46,1.83
41.60,22.28,3.44,1.80
41.64,22.36,3.40,1.79
41.66,22.46,3.48,1.80
41.64,22.58,3.50,1.74
41.59,22.65,3.50,1.66
41.55,22.71,3.52,1.60
41.51,22.73,3.52,1.64
41.49,22.73,3.50,1.73
41.48,22.73,3.54,1.68
41.48,22.69,3.76,1.72
41.47,22.63,3.72,1.73
41.49,22.60,3.72,1.75
41.51,22.57,3.72,1.81
41.56,22.52,3.70,1.81
41.60,22.52,3.68,1.85
41.64,22.58,3.66,1.83
41.64,22.62,3.66,1.85
41.64,22.70,3.66,1.92
41.64,22.78,3.68,1.77
41.66,22.83,3.68,1.84
41.69,22.90,3.70,1.88
41.76,23.04,3.78,1.84
41.85,23.07,3.88,1.89
41.94,23.11,3.98,1.99
42.06,23.17,4.02,2.03
42.21,23.23,4.10,2.05
42.34,23.29,4.14,2.06
42.50,23.40,4.24,2.13
42.69,23.55,4.50,2.18
42.89,23.75,4.54,2.27
43.14,23.99,4.64,2.33
43.37,24.15,4.74,2.33
43.60,24.40,4.86,2.37
43.74,24.59,5.14,2.49
43.85,24.82,5.30,2.58
43.94,25.05,5.38,2.67
44.03,25.19,5.72,2.82
44.10,25.26,5.94,2.93
44.16,25.31,6.10,3.01
44.22,25.39,6.24,3.09
44.24,25.49,6.34,3.18
44.20,25.60,6.49,3.25
44.18,25.67,6.54,3.33
44.12,25.64,6.48,3.33
44.07,25.61,6.56,3.43
44.01,25.55,6.66,3.47
43.96,25.48,6.58,3.49
43.92,25.40,6.56,3.49
43.90,25.30,6.58,3.49
43.85,25.16,6.44,3.33
43.85,25.10,6.40,3.39
43.90,25.04,6.42,3.41
43.90,24.98,6.28,3.30
43.93,24.98,6.20,3.30
44.04,25.04,6.16,3.24
44.10,25.13,6.20,3.19
44.12,25.18,6.40,3.26
